#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EP300	KDM4A	9606.ENSP00000263253	9606.ENSP00000361473	0	0	0	0	0.089	0.136	0	0.390	0.477
EP300	HMGB1	9606.ENSP00000263253	9606.ENSP00000345347	0	0	0	0	0.062	0.331	0	0.257	0.493
EP300	PIK3CA	9606.ENSP00000263253	9606.ENSP00000263967	0	0	0	0	0.062	0.203	0	0.467	0.567
EP300	HSP90AA1	9606.ENSP00000263253	9606.ENSP00000335153	0	0.005	0	0	0	0.285	0	0.475	0.609
EP300	IFI16	9606.ENSP00000263253	9606.ENSP00000357113	0	0	0	0	0	0.270	0	0.500	0.619
EP300	MTOR	9606.ENSP00000263253	9606.ENSP00000354558	0	0	0	0	0.065	0.393	0	0.399	0.629
EP300	MTDH	9606.ENSP00000263253	9606.ENSP00000338235	0	0	0	0	0	0.270	0	0.649	0.732
EP300	MAPT	9606.ENSP00000263253	9606.ENSP00000340820	0	0	0	0	0	0.675	0	0.240	0.742
EP300	NUPR1	9606.ENSP00000263253	9606.ENSP00000379003	0	0	0	0	0	0.299	0	0.694	0.777
EP300	SRC	9606.ENSP00000263253	9606.ENSP00000362680	0	0	0	0	0.063	0.345	0	0.833	0.889
EP300	LEP	9606.ENSP00000263253	9606.ENSP00000312652	0	0	0	0	0	0	0.900	0.267	0.923
EP300	KAT5	9606.ENSP00000263253	9606.ENSP00000340330	0	0	0	0	0.085	0.378	0.300	0.876	0.944
EP300	MAPK8	9606.ENSP00000263253	9606.ENSP00000378974	0	0	0	0	0.062	0.270	0.900	0.343	0.949
EP300	HDAC6	9606.ENSP00000263253	9606.ENSP00000334061	0	0	0	0	0.062	0.797	0.650	0.824	0.986
EP300	FOXO3	9606.ENSP00000263253	9606.ENSP00000385824	0	0	0	0	0.086	0.764	0.900	0.871	0.996
EP300	FOXO1	9606.ENSP00000263253	9606.ENSP00000368880	0	0	0	0	0.063	0.807	0.900	0.842	0.996
EP300	TP53	9606.ENSP00000263253	9606.ENSP00000269305	0	0	0	0	0	0.998	0.900	0.989	0.999
EP300	STAT3	9606.ENSP00000263253	9606.ENSP00000264657	0	0	0	0	0.062	0.872	0.900	0.989	0.999
EP300	HIF1A	9606.ENSP00000263253	9606.ENSP00000437955	0	0	0	0	0.053	0.998	0.900	0.993	0.999
ERN1	XBP1	9606.ENSP00000401445	9606.ENSP00000216037	0	0	0	0	0	0.140	0.800	0.986	0.997
ERN1	HMOX1	9606.ENSP00000401445	9606.ENSP00000216117	0	0	0	0	0	0.056	0	0.420	0.429
ERN1	TRIB3	9606.ENSP00000401445	9606.ENSP00000217233	0	0	0	0	0.062	0.136	0	0.495	0.555
ERN1	STUB1	9606.ENSP00000401445	9606.ENSP00000219548	0	0	0	0	0	0.317	0	0.258	0.472
ERN1	GAPDH	9606.ENSP00000401445	9606.ENSP00000229239	0	0.008	0	0	0	0.065	0	0.571	0.582
ERN1	STAT3	9606.ENSP00000401445	9606.ENSP00000264657	0	0	0	0	0	0.140	0	0.385	0.448
ERN1	MAP1LC3B	9606.ENSP00000401445	9606.ENSP00000268607	0	0	0	0	0	0.103	0	0.581	0.608
ERN1	TP53	9606.ENSP00000401445	9606.ENSP00000269305	0	0	0	0	0	0.281	0	0.459	0.594
ERN1	ITPR1	9606.ENSP00000401445	9606.ENSP00000306253	0	0	0	0	0.062	0.058	0	0.506	0.525
ERN1	HSP90AA1	9606.ENSP00000401445	9606.ENSP00000335153	0	0	0	0	0	0.361	0	0.810	0.873
ERN1	MTOR	9606.ENSP00000401445	9606.ENSP00000354558	0	0	0	0	0.076	0.104	0	0.506	0.555
ERN1	MCL1	9606.ENSP00000401445	9606.ENSP00000358022	0	0	0	0	0	0.057	0	0.464	0.472
ERN1	FOXO1	9606.ENSP00000401445	9606.ENSP00000368880	0	0	0	0	0	0.118	0	0.370	0.420
ERN1	SQSTM1	9606.ENSP00000401445	9606.ENSP00000374455	0	0	0	0	0.052	0.104	0	0.580	0.612
ERN1	HIF1A	9606.ENSP00000401445	9606.ENSP00000437955	0	0	0	0	0	0.070	0	0.398	0.416
FOXK2	STUB1	9606.ENSP00000335677	9606.ENSP00000219548	0	0	0	0	0	0.058	0	0.450	0.460
FOXO1	SIRT1	9606.ENSP00000368880	9606.ENSP00000212015	0	0	0	0	0	0.781	0.900	0.986	0.999
FOXO1	XBP1	9606.ENSP00000368880	9606.ENSP00000216037	0	0	0	0	0	0	0	0.941	0.941
FOXO1	HMOX1	9606.ENSP00000368880	9606.ENSP00000216117	0	0	0	0	0	0	0	0.416	0.416
FOXO1	TSC2	9606.ENSP00000368880	9606.ENSP00000219476	0	0	0	0	0	0.282	0	0.823	0.868
FOXO1	STUB1	9606.ENSP00000368880	9606.ENSP00000219548	0	0	0	0	0	0.282	0	0.472	0.605
FOXO1	NAMPT	9606.ENSP00000368880	9606.ENSP00000222553	0	0	0	0	0	0	0	0.502	0.502
FOXO1	GAPDH	9606.ENSP00000368880	9606.ENSP00000229239	0	0	0	0	0	0	0	0.609	0.609
FOXO1	PRKAB1	9606.ENSP00000368880	9606.ENSP00000229328	0	0	0	0	0	0	0.600	0.142	0.642
FOXO1	SIRT2	9606.ENSP00000368880	9606.ENSP00000249396	0	0	0	0	0.062	0.712	0	0.987	0.996
FOXO1	PRKAB2	9606.ENSP00000368880	9606.ENSP00000254101	0	0	0	0	0	0	0.600	0.067	0.610
FOXO1	PIK3C3	9606.ENSP00000368880	9606.ENSP00000262039	0	0	0	0	0	0.133	0	0.380	0.439
FOXO1	PIK3CA	9606.ENSP00000368880	9606.ENSP00000263967	0	0	0	0	0.051	0.163	0	0.514	0.580
FOXO1	STAT3	9606.ENSP00000368880	9606.ENSP00000264657	0	0	0	0	0	0.082	0.900	0.938	0.993
FOXO1	GABARAPL1	9606.ENSP00000368880	9606.ENSP00000266458	0	0	0	0	0	0	0	0.465	0.465
FOXO1	MAP1LC3B	9606.ENSP00000368880	9606.ENSP00000268607	0	0	0	0	0	0	0	0.456	0.456
FOXO1	TP53	9606.ENSP00000368880	9606.ENSP00000269305	0	0	0	0	0.063	0.056	0	0.686	0.698
FOXO1	PRKAG2	9606.ENSP00000368880	9606.ENSP00000287878	0	0	0	0	0	0	0.600	0.094	0.622
FOXO1	LEP	9606.ENSP00000368880	9606.ENSP00000312652	0	0	0	0	0	0	0	0.650	0.651
FOXO1	GSK3B	9606.ENSP00000368880	9606.ENSP00000324806	0	0	0	0	0	0.632	0	0.603	0.847
FOXO1	STK11	9606.ENSP00000368880	9606.ENSP00000324856	0	0	0	0	0.063	0.077	0.800	0.506	0.903
FOXO1	LEPR	9606.ENSP00000368880	9606.ENSP00000330393	0	0	0	0	0	0	0	0.445	0.445
FOXO1	MAPT	9606.ENSP00000368880	9606.ENSP00000340820	0	0	0	0	0	0.061	0	0.447	0.458
FOXO1	PRKAA1	9606.ENSP00000368880	9606.ENSP00000346148	0	0	0	0	0.063	0.077	0.600	0.330	0.737
FOXO1	TFEB	9606.ENSP00000368880	9606.ENSP00000351742	0	0	0	0	0	0.078	0	0.429	0.451
FOXO1	MTOR	9606.ENSP00000368880	9606.ENSP00000354558	0	0	0	0	0.062	0.133	0	0.695	0.730
FOXO1	MCL1	9606.ENSP00000368880	9606.ENSP00000358022	0	0	0	0	0	0.057	0	0.409	0.418
FOXO1	PRKAA2	9606.ENSP00000368880	9606.ENSP00000360290	0	0	0	0	0.063	0.077	0.600	0.205	0.688
FOXO1	SRC	9606.ENSP00000368880	9606.ENSP00000362680	0	0	0	0	0	0.276	0	0.459	0.591
FOXO1	MAP1LC3A	9606.ENSP00000368880	9606.ENSP00000363970	0	0	0	0	0	0	0	0.411	0.411
FOXO1	PINK1	9606.ENSP00000368880	9606.ENSP00000364204	0	0	0	0	0	0.074	0.900	0.299	0.929
FOXO1	SQSTM1	9606.ENSP00000368880	9606.ENSP00000374455	0	0	0	0	0.062	0.059	0	0.381	0.406
FOXO1	IL10	9606.ENSP00000368880	9606.ENSP00000412237	0	0	0	0	0	0	0	0.407	0.407
FOXO1	MAPK8	9606.ENSP00000368880	9606.ENSP00000378974	0	0	0	0	0	0.104	0.800	0.464	0.895
FOXO1	FOXO3	9606.ENSP00000368880	9606.ENSP00000385824	0	0	0	0.899	0.065	0	0.900	0.894	0.911
FOXO1	HIF1A	9606.ENSP00000368880	9606.ENSP00000437955	0	0	0	0	0	0.078	0.900	0.566	0.956
FOXO3	SIRT1	9606.ENSP00000385824	9606.ENSP00000212015	0	0	0	0	0	0.946	0.900	0.995	0.999
FOXO3	XBP1	9606.ENSP00000385824	9606.ENSP00000216037	0	0	0	0	0.062	0	0	0.667	0.674
FOXO3	HMOX1	9606.ENSP00000385824	9606.ENSP00000216117	0	0	0	0	0	0	0	0.459	0.459
FOXO3	TSC2	9606.ENSP00000385824	9606.ENSP00000219476	0	0	0	0	0	0.056	0	0.816	0.818
FOXO3	STUB1	9606.ENSP00000385824	9606.ENSP00000219548	0	0	0	0	0	0.058	0	0.390	0.401
FOXO3	NAMPT	9606.ENSP00000385824	9606.ENSP00000222553	0	0	0	0	0	0	0	0.448	0.448
FOXO3	GAPDH	9606.ENSP00000385824	9606.ENSP00000229239	0	0	0	0	0	0	0	0.644	0.644
FOXO3	PRKAB1	9606.ENSP00000385824	9606.ENSP00000229328	0	0	0	0	0.062	0	0.600	0.317	0.721
FOXO3	SIRT2	9606.ENSP00000385824	9606.ENSP00000249396	0	0	0	0	0	0.151	0	0.793	0.817
FOXO3	SESN2	9606.ENSP00000385824	9606.ENSP00000253063	0	0	0	0	0.056	0	0	0.474	0.482
FOXO3	PRKAB2	9606.ENSP00000385824	9606.ENSP00000254101	0	0	0	0	0.062	0	0.600	0.221	0.682
FOXO3	PIK3C3	9606.ENSP00000385824	9606.ENSP00000262039	0	0	0	0	0	0.133	0	0.561	0.603
FOXO3	PIK3CA	9606.ENSP00000385824	9606.ENSP00000263967	0	0	0	0	0.062	0.588	0	0.718	0.881
FOXO3	STAT3	9606.ENSP00000385824	9606.ENSP00000264657	0	0	0	0	0	0.082	0.900	0.694	0.969
FOXO3	GABARAPL1	9606.ENSP00000385824	9606.ENSP00000266458	0	0	0	0	0	0	0	0.711	0.711
FOXO3	MAP1LC3B	9606.ENSP00000385824	9606.ENSP00000268607	0	0	0	0	0	0	0	0.608	0.608
FOXO3	TP53	9606.ENSP00000385824	9606.ENSP00000269305	0	0	0	0	0	0.808	0	0.988	0.997
FOXO3	PRKAG2	9606.ENSP00000385824	9606.ENSP00000287878	0	0	0	0	0.053	0	0.600	0.254	0.693
FOXO3	GSK3B	9606.ENSP00000385824	9606.ENSP00000324806	0	0	0	0	0.051	0.118	0	0.597	0.633
FOXO3	STK11	9606.ENSP00000385824	9606.ENSP00000324856	0	0	0	0	0.063	0.077	0.900	0.624	0.963
FOXO3	HDAC6	9606.ENSP00000385824	9606.ENSP00000334061	0	0	0	0	0	0.150	0	0.368	0.439
FOXO3	HSP90AA1	9606.ENSP00000385824	9606.ENSP00000335153	0	0	0	0	0	0.058	0	0.622	0.629
FOXO3	PTK2	9606.ENSP00000385824	9606.ENSP00000341189	0	0	0	0	0	0	0	0.747	0.748
FOXO3	PRKAA1	9606.ENSP00000385824	9606.ENSP00000346148	0	0	0	0	0.063	0.120	0.600	0.563	0.836
FOXO3	TFEB	9606.ENSP00000385824	9606.ENSP00000351742	0	0	0	0	0	0.078	0	0.525	0.543
FOXO3	MTOR	9606.ENSP00000385824	9606.ENSP00000354558	0	0	0	0	0.064	0.133	0	0.836	0.855
FOXO3	MCL1	9606.ENSP00000385824	9606.ENSP00000358022	0	0	0	0	0	0.057	0	0.559	0.566
FOXO3	PRKAA2	9606.ENSP00000385824	9606.ENSP00000360290	0	0	0	0	0.063	0.120	0.600	0.582	0.843
FOXO3	SRC	9606.ENSP00000385824	9606.ENSP00000362680	0	0	0	0	0	0.118	0	0.470	0.513
FOXO3	MAP1LC3A	9606.ENSP00000385824	9606.ENSP00000363970	0	0	0	0	0	0	0	0.563	0.563
FOXO3	PINK1	9606.ENSP00000385824	9606.ENSP00000364204	0	0	0	0	0	0.151	0.900	0.604	0.963
FOXO3	SQSTM1	9606.ENSP00000385824	9606.ENSP00000374455	0	0	0	0	0.051	0.059	0	0.506	0.520
FOXO3	MAPK8	9606.ENSP00000385824	9606.ENSP00000378974	0	0	0	0	0	0.228	0.800	0.702	0.949
FOXO3	PARK7	9606.ENSP00000385824	9606.ENSP00000418770	0	0	0	0	0	0.145	0	0.723	0.753
FOXO3	HIF1A	9606.ENSP00000385824	9606.ENSP00000437955	0	0	0	0	0.062	0.345	0.900	0.852	0.989
GABARAPL1	SIRT1	9606.ENSP00000266458	9606.ENSP00000212015	0	0	0	0	0.064	0.371	0	0.592	0.738
GABARAPL1	TSC2	9606.ENSP00000266458	9606.ENSP00000219476	0	0	0	0	0	0	0	0.475	0.475
GABARAPL1	GAPDH	9606.ENSP00000266458	9606.ENSP00000229239	0	0	0	0	0.062	0.053	0	0.393	0.413
GABARAPL1	SIRT2	9606.ENSP00000266458	9606.ENSP00000249396	0	0	0	0	0.063	0.078	0	0.362	0.400
GABARAPL1	TRIM21	9606.ENSP00000266458	9606.ENSP00000254436	0	0	0	0	0.062	0.360	0	0.192	0.473
GABARAPL1	PIK3C3	9606.ENSP00000266458	9606.ENSP00000262039	0	0	0	0	0.049	0.058	0.900	0.926	0.992
GABARAPL1	WIPI1	9606.ENSP00000266458	9606.ENSP00000262139	0	0	0	0	0.148	0.180	0	0.881	0.910
GABARAPL1	TP53	9606.ENSP00000266458	9606.ENSP00000269305	0	0	0	0	0	0	0	0.413	0.412
GABARAPL1	HDAC6	9606.ENSP00000266458	9606.ENSP00000334061	0	0	0	0	0	0	0	0.420	0.420
GABARAPL1	VPS39	9606.ENSP00000266458	9606.ENSP00000335193	0	0	0	0	0	0.093	0	0.435	0.466
GABARAPL1	WDR45B	9606.ENSP00000266458	9606.ENSP00000376139	0	0	0	0	0.063	0.065	0	0.445	0.471
GABARAPL1	PGAM5	9606.ENSP00000266458	9606.ENSP00000438465	0	0	0	0	0.065	0	0	0.468	0.482
GABARAPL1	RAB1A	9606.ENSP00000266458	9606.ENSP00000387286	0	0	0	0	0.066	0.078	0	0.483	0.516
GABARAPL1	MFN1	9606.ENSP00000266458	9606.ENSP00000420617	0	0	0	0	0.103	0.105	0	0.457	0.526
GABARAPL1	WDR45	9606.ENSP00000266458	9606.ENSP00000348848	0	0	0	0	0.063	0	0	0.558	0.568
GABARAPL1	TFEB	9606.ENSP00000266458	9606.ENSP00000351742	0	0	0	0	0	0	0	0.568	0.568
GABARAPL1	HSP90AA1	9606.ENSP00000266458	9606.ENSP00000335153	0	0	0	0	0.062	0.343	0	0.361	0.572
GABARAPL1	MAPK15	9606.ENSP00000266458	9606.ENSP00000337691	0	0	0	0	0.062	0.308	0	0.426	0.595
GABARAPL1	NEDD4	9606.ENSP00000266458	9606.ENSP00000424827	0	0	0	0	0.062	0.461	0	0.298	0.614
GABARAPL1	LAMP2	9606.ENSP00000266458	9606.ENSP00000408411	0	0	0	0	0.062	0.070	0	0.599	0.620
GABARAPL1	TBC1D5	9606.ENSP00000266458	9606.ENSP00000402935	0	0	0	0	0.062	0.501	0	0.479	0.735
GABARAPL1	MTOR	9606.ENSP00000266458	9606.ENSP00000354558	0	0	0	0	0	0.058	0	0.739	0.744
GABARAPL1	PINK1	9606.ENSP00000266458	9606.ENSP00000364204	0	0	0	0	0.107	0	0	0.761	0.778
GABARAPL1	MAP1LC3B	9606.ENSP00000266458	9606.ENSP00000268607	0	0	0	0.851	0.111	0	0.900	0.908	0.919
GABARAPL1	MAP1LC3A	9606.ENSP00000266458	9606.ENSP00000363970	0	0	0	0.854	0.115	0.299	0.900	0.895	0.941
GABARAPL1	OPTN	9606.ENSP00000266458	9606.ENSP00000368022	0	0	0	0	0.062	0.415	0.800	0.661	0.957
GABARAPL1	SQSTM1	9606.ENSP00000266458	9606.ENSP00000374455	0	0	0	0	0.071	0.870	0.800	0.947	0.998
GAPDH	ITGB4	9606.ENSP00000229239	9606.ENSP00000200181	0	0	0	0	0.063	0	0	0.391	0.404
GAPDH	SIRT1	9606.ENSP00000229239	9606.ENSP00000212015	0	0	0	0	0	0.433	0	0.894	0.937
GAPDH	XBP1	9606.ENSP00000229239	9606.ENSP00000216037	0	0	0	0	0	0	0	0.624	0.624
GAPDH	HMOX1	9606.ENSP00000229239	9606.ENSP00000216117	0	0	0	0	0	0	0	0.693	0.693
GAPDH	TSC2	9606.ENSP00000229239	9606.ENSP00000219476	0	0	0	0	0.047	0	0	0.472	0.475
GAPDH	STUB1	9606.ENSP00000229239	9606.ENSP00000219548	0	0	0	0	0.119	0	0	0.560	0.596
GAPDH	HGF	9606.ENSP00000229239	9606.ENSP00000222390	0	0	0	0	0	0.059	0	0.572	0.580
GAPDH	NAMPT	9606.ENSP00000229239	9606.ENSP00000222553	0.076	0	0	0	0.044	0	0	0.661	0.674
GAPDH	ITPR1	9606.ENSP00000229239	9606.ENSP00000306253	0	0	0	0	0	0	0	0.402	0.402
GAPDH	LEPR	9606.ENSP00000229239	9606.ENSP00000330393	0	0	0	0	0	0	0	0.408	0.408
GAPDH	TFEB	9606.ENSP00000229239	9606.ENSP00000351742	0	0	0	0	0	0	0	0.435	0.435
GAPDH	GOLGA2	9606.ENSP00000229239	9606.ENSP00000416097	0	0	0	0	0.046	0	0	0.466	0.468
GAPDH	SMG1	9606.ENSP00000229239	9606.ENSP00000402515	0	0	0	0	0.072	0.304	0	0.243	0.469
GAPDH	PINK1	9606.ENSP00000229239	9606.ENSP00000364204	0	0	0	0	0.051	0	0	0.469	0.475
GAPDH	STK11	9606.ENSP00000229239	9606.ENSP00000324856	0	0	0	0	0.055	0.056	0	0.459	0.475
GAPDH	PIK3C3	9606.ENSP00000229239	9606.ENSP00000262039	0	0	0	0	0	0	0	0.503	0.503
GAPDH	PIK3CA	9606.ENSP00000229239	9606.ENSP00000263967	0	0	0	0	0	0	0	0.505	0.505
GAPDH	PRKAG2	9606.ENSP00000229239	9606.ENSP00000287878	0	0	0	0	0	0.368	0	0.251	0.507
GAPDH	MFN1	9606.ENSP00000229239	9606.ENSP00000420617	0	0	0	0	0.062	0.076	0	0.493	0.522
GAPDH	LAMP2	9606.ENSP00000229239	9606.ENSP00000408411	0	0	0	0	0	0	0	0.526	0.526
GAPDH	TSG101	9606.ENSP00000229239	9606.ENSP00000251968	0	0	0	0	0.047	0	0	0.524	0.527
GAPDH	ROCK1	9606.ENSP00000229239	9606.ENSP00000382697	0	0	0	0	0	0.065	0	0.529	0.540
GAPDH	IKBKG	9606.ENSP00000229239	9606.ENSP00000483825	0	0	0	0	0	0	0	0.566	0.566
GAPDH	MET	9606.ENSP00000229239	9606.ENSP00000317272	0	0	0	0	0	0.065	0	0.561	0.572
GAPDH	LEP	9606.ENSP00000229239	9606.ENSP00000312652	0	0	0	0	0	0	0	0.601	0.601
GAPDH	MAP1LC3A	9606.ENSP00000229239	9606.ENSP00000363970	0	0	0	0	0.064	0.116	0	0.566	0.610
GAPDH	HDAC6	9606.ENSP00000229239	9606.ENSP00000334061	0	0	0	0	0.063	0.270	0	0.478	0.611
GAPDH	MAPK8	9606.ENSP00000229239	9606.ENSP00000378974	0	0	0	0	0	0	0	0.613	0.613
GAPDH	HMGB1	9606.ENSP00000229239	9606.ENSP00000345347	0	0	0	0	0.096	0.062	0	0.585	0.618
GAPDH	HSPB1	9606.ENSP00000229239	9606.ENSP00000248553	0	0	0	0	0.087	0	0	0.602	0.622
GAPDH	PARK7	9606.ENSP00000229239	9606.ENSP00000418770	0	0	0	0	0.190	0.261	0	0.442	0.637
GAPDH	SIRT2	9606.ENSP00000229239	9606.ENSP00000249396	0	0	0	0	0	0.154	0	0.595	0.644
GAPDH	KDR	9606.ENSP00000229239	9606.ENSP00000263923	0	0	0	0	0	0	0	0.647	0.647
GAPDH	PTK2	9606.ENSP00000229239	9606.ENSP00000341189	0	0	0	0	0	0.270	0	0.566	0.670
GAPDH	SQSTM1	9606.ENSP00000229239	9606.ENSP00000374455	0	0	0	0	0	0.098	0	0.658	0.678
GAPDH	MTOR	9606.ENSP00000229239	9606.ENSP00000354558	0	0	0	0	0	0	0	0.694	0.694
GAPDH	SRC	9606.ENSP00000229239	9606.ENSP00000362680	0	0	0	0	0	0.065	0	0.689	0.697
GAPDH	MAPT	9606.ENSP00000229239	9606.ENSP00000340820	0	0	0	0	0	0.270	0	0.611	0.703
GAPDH	GSK3B	9606.ENSP00000229239	9606.ENSP00000324806	0	0	0	0	0.088	0.151	0	0.655	0.710
GAPDH	HIF1A	9606.ENSP00000229239	9606.ENSP00000437955	0	0	0	0	0	0	0	0.718	0.718
GAPDH	GFAP	9606.ENSP00000229239	9606.ENSP00000468500	0	0	0	0	0	0	0	0.732	0.732
GAPDH	MCL1	9606.ENSP00000229239	9606.ENSP00000358022	0	0	0	0	0	0.270	0	0.654	0.737
GAPDH	MAP1LC3B	9606.ENSP00000229239	9606.ENSP00000268607	0	0	0	0	0.132	0.094	0	0.713	0.754
GAPDH	STAT3	9606.ENSP00000229239	9606.ENSP00000264657	0	0	0	0	0	0	0	0.761	0.761
GAPDH	IL10	9606.ENSP00000229239	9606.ENSP00000412237	0	0	0	0	0	0	0	0.764	0.764
GAPDH	S100A9	9606.ENSP00000229239	9606.ENSP00000357727	0	0	0	0	0	0.686	0	0.282	0.765
GAPDH	TP53	9606.ENSP00000229239	9606.ENSP00000269305	0	0	0	0	0	0.270	0	0.869	0.901
GAPDH	HSP90AA1	9606.ENSP00000229239	9606.ENSP00000335153	0	0	0	0	0.266	0.322	0	0.837	0.912
GBA	NPC1	9606.ENSP00000314508	9606.ENSP00000269228	0	0	0	0	0.065	0	0	0.512	0.525
GBA	TP53	9606.ENSP00000314508	9606.ENSP00000269305	0	0	0	0	0	0	0.300	0.438	0.589
GBA	RAB39B	9606.ENSP00000314508	9606.ENSP00000358466	0	0	0	0	0	0.079	0	0.390	0.414
GBA	HSP90AA1	9606.ENSP00000314508	9606.ENSP00000335153	0	0	0	0	0	0.270	0	0.281	0.453
GBA	LAMP2	9606.ENSP00000314508	9606.ENSP00000408411	0	0	0	0	0.062	0.078	0	0.422	0.457
GBA	TFEB	9606.ENSP00000314508	9606.ENSP00000351742	0	0	0	0	0	0	0	0.508	0.508
GBA	SYT11	9606.ENSP00000314508	9606.ENSP00000357307	0	0	0	0	0	0	0	0.581	0.581
GBA	MAPT	9606.ENSP00000314508	9606.ENSP00000340820	0	0	0	0	0	0	0	0.662	0.662
GBA	PINK1	9606.ENSP00000314508	9606.ENSP00000364204	0	0	0	0	0	0	0	0.733	0.733
GBA	PARK7	9606.ENSP00000314508	9606.ENSP00000418770	0	0	0	0	0.063	0	0	0.730	0.737
GFAP	MT3	9606.ENSP00000468500	9606.ENSP00000200691	0	0	0	0	0.534	0	0	0.113	0.569
GFAP	HMOX1	9606.ENSP00000468500	9606.ENSP00000216117	0	0	0	0	0	0	0	0.510	0.510
GFAP	HSPB1	9606.ENSP00000468500	9606.ENSP00000248553	0	0	0	0	0.065	0.175	0	0.592	0.658
GFAP	STAT3	9606.ENSP00000468500	9606.ENSP00000264657	0	0	0	0	0	0	0	0.555	0.555
GFAP	TP53	9606.ENSP00000468500	9606.ENSP00000269305	0	0	0	0	0	0	0	0.563	0.563
GFAP	HDAC6	9606.ENSP00000468500	9606.ENSP00000334061	0	0	0	0	0	0	0.900	0.141	0.910
GFAP	HSP90AA1	9606.ENSP00000468500	9606.ENSP00000335153	0	0	0	0	0	0.060	0.650	0.243	0.729
GFAP	MAPT	9606.ENSP00000468500	9606.ENSP00000340820	0	0	0	0	0.308	0.526	0	0.567	0.845
GFAP	HMGB1	9606.ENSP00000468500	9606.ENSP00000345347	0	0	0	0	0	0.410	0	0.291	0.564
GFAP	TREM2	9606.ENSP00000468500	9606.ENSP00000362205	0	0	0	0	0.178	0	0	0.469	0.546
GFAP	SRC	9606.ENSP00000468500	9606.ENSP00000362680	0	0	0	0	0.062	0.240	0	0.289	0.449
GFAP	SQSTM1	9606.ENSP00000468500	9606.ENSP00000374455	0	0	0	0	0	0.137	0	0.341	0.406
GFAP	LAMP2	9606.ENSP00000468500	9606.ENSP00000408411	0	0	0	0	0	0	0.650	0.360	0.766
GFAP	IL10	9606.ENSP00000468500	9606.ENSP00000412237	0	0	0	0	0	0	0	0.539	0.539
GFAP	PARK7	9606.ENSP00000468500	9606.ENSP00000418770	0	0	0	0	0	0	0.900	0.282	0.925
GNAI3	PIK3CA	9606.ENSP00000358867	9606.ENSP00000263967	0	0	0	0	0.062	0.145	0.600	0.066	0.660
GNAI3	ITPR1	9606.ENSP00000358867	9606.ENSP00000306253	0	0	0	0	0	0.130	0.650	0.076	0.694
GNAI3	PTK2	9606.ENSP00000358867	9606.ENSP00000341189	0	0	0	0	0.062	0.056	0.900	0.053	0.904
GNAI3	MAPK8	9606.ENSP00000358867	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.137	0.910
GNAI3	SRC	9606.ENSP00000358867	9606.ENSP00000362680	0	0	0	0	0.062	0.159	0.900	0.111	0.920
GNAI3	RGS19	9606.ENSP00000358867	9606.ENSP00000378483	0	0	0	0	0.066	0.879	0.600	0.567	0.978
GOLGA2	TSG101	9606.ENSP00000416097	9606.ENSP00000251968	0	0	0	0	0	0	0	0.556	0.556
GOLGA2	RAB8A	9606.ENSP00000416097	9606.ENSP00000300935	0	0	0	0	0	0	0	0.482	0.483
GOLGA2	STK11	9606.ENSP00000416097	9606.ENSP00000324856	0	0	0	0	0.053	0	0	0.722	0.725
GOLGA2	VPS26A	9606.ENSP00000416097	9606.ENSP00000362480	0	0	0	0	0	0	0	0.419	0.419
GOLGA2	RAB1A	9606.ENSP00000416097	9606.ENSP00000387286	0	0	0	0	0	0.870	0.900	0.913	0.998
GOLGA2	LAMP2	9606.ENSP00000416097	9606.ENSP00000408411	0	0	0	0	0	0	0	0.565	0.565
GSK3B	SIRT1	9606.ENSP00000324806	9606.ENSP00000212015	0	0	0	0	0	0	0	0.516	0.516
GSK3B	HMOX1	9606.ENSP00000324806	9606.ENSP00000216117	0	0	0	0	0	0.056	0	0.460	0.468
GSK3B	TSC2	9606.ENSP00000324806	9606.ENSP00000219476	0	0	0	0	0.046	0.496	0.900	0.670	0.982
GSK3B	HGF	9606.ENSP00000324806	9606.ENSP00000222390	0	0	0	0	0.062	0.056	0	0.417	0.438
GSK3B	PIK3CA	9606.ENSP00000324806	9606.ENSP00000263967	0	0	0	0	0.064	0.104	0	0.496	0.541
GSK3B	STAT3	9606.ENSP00000324806	9606.ENSP00000264657	0	0	0	0	0.062	0.140	0	0.702	0.739
GSK3B	TP53	9606.ENSP00000324806	9606.ENSP00000269305	0	0	0	0	0	0.866	0.900	0.973	0.999
GSK3B	LEP	9606.ENSP00000324806	9606.ENSP00000312652	0	0	0	0	0	0	0	0.431	0.431
GSK3B	MET	9606.ENSP00000324806	9606.ENSP00000317272	0	0	0	0	0	0.135	0	0.375	0.436
GSK3B	MAP1LC3A	9606.ENSP00000324806	9606.ENSP00000363970	0	0	0	0	0.076	0.103	0	0.345	0.409
GSK3B	IL10	9606.ENSP00000324806	9606.ENSP00000412237	0	0	0	0	0	0.060	0	0.419	0.431
GSK3B	PTK2	9606.ENSP00000324806	9606.ENSP00000341189	0	0	0	0.569	0	0.298	0	0.543	0.456
GSK3B	PRKAA1	9606.ENSP00000324806	9606.ENSP00000346148	0	0	0.203	0.580	0.199	0.203	0	0.398	0.478
